"Time","H263"
2021-07-06 15:31:57,11.6 
2021-07-06 15:32:29,11.6 
2021-07-06 15:37:13,11.6 
2021-07-06 15:37:47,11.6 
2021-07-06 15:37:53,11.6 
2021-07-06 15:37:59,11.6 
2021-07-06 15:38:05,11.6 
2021-07-06 15:38:17,11.6 
2021-07-06 15:38:28,11.6 
2021-07-06 15:38:34,11.6 
2021-07-06 15:38:40,11.6 
2021-07-06 15:38:45,11.6 
2021-07-06 15:38:58,11.6 
2021-07-06 15:39:09,11.6 
2021-07-06 15:39:21,11.7 
2021-07-06 15:39:32,11.6 
2021-07-06 15:39:38,11.7 
2021-07-06 15:39:44,11.6 
2021-07-06 15:39:50,11.6 
2021-07-06 15:39:55,11.6 
2021-07-06 15:40:01,11.6 
2021-07-06 15:40:07,11.6 
2021-07-06 15:40:18,11.7 
2021-07-06 15:40:36,11.6 
2021-07-06 15:40:42,11.6 
2021-07-06 15:40:48,11.6 
2021-07-06 15:40:54,11.6 
2021-07-06 15:41:05,11.6 
2021-07-06 15:41:11,11.7 
2021-07-06 15:41:17,11.6 
2021-07-06 15:41:23,11.6 
2021-07-06 15:41:29,11.7 
2021-07-06 15:41:35,11.6 
2021-07-06 15:41:40,11.7 
2021-07-06 15:41:46,11.6 
2021-07-06 15:41:52,11.6 
2021-07-06 15:41:57,11.6 
2021-07-06 15:42:03,11.6 
2021-07-06 15:42:20,11.6 
2021-07-06 15:42:26,11.6 
2021-07-06 15:42:32,11.6 
2021-07-06 15:42:38,11.6 
2021-07-06 15:42:44,11.7 
2021-07-06 15:42:50,11.6 
2021-07-06 15:43:01,11.6 
2021-07-06 15:43:07,11.6 
2021-07-06 15:43:19,11.6 
2021-07-06 15:43:24,11.6 
2021-07-06 15:43:36,11.6 
2021-07-06 15:43:42,11.6 
2021-07-06 15:43:47,11.6 
2021-07-06 15:43:59,11.6 
2021-07-06 15:44:05,11.6 
2021-07-06 15:44:11,11.6 
2021-07-06 15:44:23,11.7 
2021-07-06 15:44:40,11.6 
2021-07-06 15:44:46,11.6 
2021-07-06 15:44:57,11.6 
2021-07-06 15:45:03,11.6 
2021-07-06 15:45:09,11.6 
2021-07-06 15:45:15,11.6 
2021-07-06 15:45:21,11.6 
2021-07-06 15:45:26,11.6 
2021-07-06 15:45:43,11.7 
2021-07-06 15:45:49,11.6 
2021-07-06 15:46:00,11.7 
2021-07-06 15:46:06,11.6 
2021-07-06 15:46:12,11.6 
2021-07-06 15:46:18,11.6 
2021-07-06 15:46:24,11.6 
2021-07-06 15:46:29,11.6 
2021-07-06 15:46:35,11.6 
2021-07-06 15:46:41,11.6 
2021-07-06 15:46:46,11.7 
2021-07-06 15:46:58,11.6 
2021-07-06 15:47:04,11.7 
2021-07-06 15:47:10,11.6 
2021-07-06 15:47:15,11.6 
2021-07-06 15:47:27,11.6 
2021-07-06 15:47:38,11.6 
2021-07-06 15:47:44,11.6 
2021-07-06 15:47:50,11.6 
2021-07-06 15:48:02,11.6 
2021-07-06 15:48:13,11.6 
2021-07-06 15:48:19,11.6 
2021-07-06 15:48:25,11.6 
2021-07-06 15:48:36,11.6 
2021-07-06 15:48:42,11.6 
2021-07-06 15:48:48,11.6 
2021-07-06 15:48:53,11.6 
2021-07-06 15:48:59,11.7 
2021-07-06 15:49:05,11.6 
2021-07-06 15:49:10,11.6 
2021-07-06 15:49:16,11.6 
2021-07-06 15:49:22,11.6 
2021-07-06 15:49:38,11.6 
2021-07-06 15:49:50,11.6 
2021-07-06 15:50:01,11.6 
2021-07-06 15:50:07,11.6 
2021-07-06 15:50:13,11.6 
2021-07-06 15:50:18,11.6 
2021-07-06 15:50:30,11.7 
2021-07-06 15:50:36,11.7 
2021-07-06 15:50:42,11.6 
2021-07-06 15:50:48,11.6 
2021-07-06 15:50:53,11.6 
2021-07-06 15:50:59,11.6 
2021-07-06 15:51:11,11.7 
2021-07-06 15:51:17,11.7 
2021-07-06 15:51:23,11.6 
2021-07-06 15:51:29,11.6 
2021-07-06 15:51:34,11.6 
2021-07-06 15:51:40,11.6 
2021-07-06 15:51:46,11.6 
2021-07-06 15:51:52,11.7 
2021-07-06 15:51:58,11.6 
2021-07-06 15:52:04,11.6 
2021-07-06 15:52:10,11.7 
2021-07-06 15:52:16,11.7 
2021-07-06 15:52:27,11.6 
2021-07-06 15:52:39,11.6 
2021-07-06 15:52:45,11.6 
2021-07-06 15:52:50,11.6 
2021-07-06 15:52:56,11.6 
2021-07-06 15:53:01,11.7 
2021-07-06 15:53:07,11.7 
2021-07-06 15:53:13,11.7 
2021-07-06 15:53:18,11.7 
2021-07-06 15:53:35,11.8 
2021-07-06 15:53:41,11.7 
2021-07-06 15:54:03,11.6 
2021-07-06 15:54:09,11.7 
2021-07-06 15:54:15,11.7 
2021-07-06 15:54:20,11.8 
2021-07-06 15:54:26,11.7 
2021-07-06 15:54:31,11.7 
2021-07-06 15:54:37,11.6 
2021-07-06 15:54:43,11.7 
2021-07-06 15:54:48,11.7 
2021-07-06 15:54:54,11.7 
2021-07-06 15:55:00,11.7 
2021-07-06 15:55:11,11.8 
2021-07-06 15:55:22,11.7 
2021-07-06 15:55:28,11.7 
2021-07-06 15:55:33,11.7 
2021-07-06 15:55:44,11.7 
2021-07-06 15:55:50,11.7 
2021-07-06 15:56:01,11.7 
2021-07-06 15:56:12,11.7 
2021-07-06 15:56:18,11.6 
2021-07-06 15:56:23,11.7 
2021-07-06 15:56:29,11.7 
2021-07-06 15:56:35,11.7 
2021-07-06 15:56:40,11.7 
2021-07-06 15:56:52,11.7 
2021-07-06 15:56:57,11.7 
2021-07-06 15:57:08,11.7 
2021-07-06 15:57:14,11.7 
2021-07-06 15:57:20,11.7 
2021-07-06 15:57:25,11.8 
2021-07-06 15:57:31,11.7 
2021-07-06 15:57:37,11.7 
2021-07-06 15:57:42,11.8 
2021-07-06 15:57:53,11.7 
2021-07-06 15:57:59,11.7 
2021-07-06 15:58:05,11.7 
2021-07-06 15:58:16,11.7 
2021-07-06 15:58:27,11.7 
2021-07-06 15:58:33,11.7 
2021-07-06 15:58:39,11.7 
2021-07-06 15:58:44,11.8 
2021-07-06 15:58:50,11.7 
2021-07-06 15:58:56,11.7 
2021-07-06 15:59:01,11.7 
2021-07-06 15:59:07,11.7 
2021-07-06 15:59:12,11.7 
2021-07-06 15:59:18,11.7 
2021-07-06 15:59:24,11.7 
2021-07-06 15:59:35,11.8 
2021-07-06 15:59:40,11.7 
2021-07-06 15:59:52,11.8 
2021-07-06 15:59:58,11.7 
2021-07-06 16:00:03,11.7 
2021-07-06 16:00:26,11.7 
2021-07-06 16:00:32,11.8 
2021-07-06 16:00:37,11.7 
2021-07-06 16:00:43,11.7 
2021-07-06 16:00:48,11.7 
2021-07-06 16:00:54,11.8 
2021-07-06 16:01:00,11.7 
2021-07-06 16:01:11,11.7 
2021-07-06 16:01:17,11.7 
2021-07-06 16:01:28,11.7 
2021-07-06 16:01:34,11.7 
2021-07-06 16:01:40,11.8 
2021-07-06 16:01:45,11.6 
2021-07-06 16:01:51,11.7 
2021-07-06 16:01:57,11.7 
2021-07-06 16:02:08,11.7 
2021-07-06 16:02:13,11.8 
2021-07-06 16:02:41,11.7 
2021-07-06 16:02:47,11.7 
2021-07-06 16:02:53,11.7 
2021-07-06 16:02:58,11.7 
2021-07-06 16:03:04,11.7 
2021-07-06 16:03:10,11.7 
2021-07-06 16:03:15,11.7 
2021-07-06 16:03:21,11.7 
2021-07-06 16:03:27,11.8 
2021-07-06 16:03:32,11.7 
2021-07-06 16:03:38,11.8 
2021-07-06 16:03:43,11.7 
2021-07-06 16:03:49,11.7 
2021-07-06 16:04:12,11.7 
2021-07-06 16:04:28,11.8 
2021-07-06 16:04:34,11.7 
2021-07-06 16:04:40,11.7 
2021-07-06 16:04:45,11.7 
2021-07-06 16:04:51,11.8 
2021-07-06 16:04:57,11.7 
2021-07-06 16:05:02,11.7 
2021-07-06 16:05:08,11.7 
2021-07-06 16:05:13,11.7 
2021-07-06 16:05:19,11.7 
2021-07-06 16:05:25,11.7 
2021-07-06 16:05:30,11.7 
2021-07-06 16:05:36,11.7 
2021-07-06 16:05:41,11.7 
2021-07-06 16:05:53,11.7 
2021-07-06 16:05:58,11.7 
2021-07-06 16:06:04,11.8 
2021-07-06 16:06:10,11.7 
2021-07-06 16:06:27,11.7 
2021-07-06 16:06:33,11.7 
2021-07-06 16:06:38,11.7 
2021-07-06 16:06:44,11.7 
2021-07-06 16:06:49,11.7 
2021-07-06 16:06:55,11.7 
2021-07-06 16:07:01,11.7 
2021-07-06 16:07:06,11.7 
2021-07-06 16:07:12,11.7 
2021-07-06 16:07:18,11.7 
2021-07-06 16:07:29,11.8 
2021-07-06 16:07:35,11.7 
2021-07-06 16:07:40,11.7 
2021-07-06 16:07:46,11.7 
2021-07-06 16:08:03,11.7 
2021-07-06 16:08:25,11.8 
2021-07-06 16:08:31,11.8 
2021-07-06 16:08:36,11.7 
2021-07-06 16:08:42,11.8 
2021-07-06 16:08:47,11.7 
2021-07-06 16:08:53,11.7 
2021-07-06 16:08:59,11.7 
2021-07-06 16:09:05,11.8 
2021-07-06 16:09:10,11.7 
2021-07-06 16:09:16,11.8 
2021-07-06 16:09:22,11.8 
2021-07-06 16:09:27,11.7 
2021-07-06 16:09:33,11.8 
2021-07-06 16:09:38,11.7 
2021-07-06 16:09:44,11.7 
2021-07-06 16:09:50,11.7 
2021-07-06 16:10:01,11.7 
2021-07-06 16:10:06,11.7 
2021-07-06 16:10:23,11.7 
2021-07-06 16:10:29,11.7 
2021-07-06 16:10:35,11.7 
2021-07-06 16:10:40,11.7 
2021-07-06 16:10:46,11.7 
2021-07-06 16:10:51,11.7 
2021-07-06 16:10:57,11.8 
2021-07-06 16:11:03,11.8 
2021-07-06 16:11:08,11.8 
2021-07-06 16:11:14,11.8 
2021-07-06 16:11:20,11.8 
2021-07-06 16:11:25,11.8 
2021-07-06 16:11:31,11.8 
2021-07-06 16:11:37,11.8 
2021-07-06 16:11:42,11.7 
2021-07-06 16:11:53,11.7 
2021-07-06 16:11:59,11.7 
2021-07-06 16:12:05,11.8 
2021-07-06 16:12:11,11.8 
2021-07-06 16:12:17,11.7 
2021-07-06 16:12:34,11.8 
2021-07-06 16:12:39,11.8 
2021-07-06 16:12:45,11.8 
2021-07-06 16:12:50,11.8 
2021-07-06 16:12:56,11.8 
2021-07-06 16:13:02,11.8 
2021-07-06 16:13:07,11.8 
2021-07-06 16:13:13,11.8 
2021-07-06 16:13:19,11.8 
2021-07-06 16:13:24,11.8 
2021-07-06 16:13:30,11.8 
2021-07-06 16:13:42,11.8 
2021-07-06 16:13:48,11.7 
2021-07-06 16:13:53,11.8 
2021-07-06 16:13:59,11.7 
2021-07-06 16:14:05,11.7 
2021-07-06 16:14:10,11.8 
2021-07-06 16:14:16,11.8 
2021-07-06 16:14:33,11.8 
2021-07-06 16:14:39,11.8 
2021-07-06 16:14:45,11.8 
2021-07-06 16:15:07,11.8 
2021-07-06 16:15:13,11.8 
2021-07-06 16:15:19,11.8 
2021-07-06 16:15:24,11.7 
2021-07-06 16:15:30,11.8 
2021-07-06 16:15:36,11.8 
2021-07-06 16:15:42,11.8 
2021-07-06 16:15:47,11.8 
2021-07-06 16:15:53,11.8 
2021-07-06 16:15:59,11.8 
2021-07-06 16:16:04,11.8 
2021-07-06 16:16:10,11.8 
2021-07-06 16:16:16,11.8 
2021-07-06 16:16:21,11.8 
2021-07-06 16:16:27,11.8 
2021-07-06 16:16:32,11.8 
2021-07-06 16:16:38,11.8 
2021-07-06 16:16:44,11.8 
2021-07-06 16:16:50,11.8 
2021-07-06 16:17:01,11.8 
2021-07-06 16:17:06,11.8 
2021-07-06 16:17:29,11.8 
2021-07-06 16:17:35,11.8 
2021-07-06 16:17:40,11.8 
2021-07-06 16:17:46,11.8 
2021-07-06 16:17:52,11.8 
2021-07-06 16:17:57,11.8 
2021-07-06 16:18:03,11.8 
2021-07-06 16:18:08,11.8 
2021-07-06 16:18:14,11.8 
2021-07-06 16:18:20,11.7 
2021-07-06 16:18:25,11.8 
2021-07-06 16:18:31,11.8 
2021-07-06 16:18:37,11.8 
2021-07-06 16:18:42,11.8 
2021-07-06 16:18:48,11.8 
