"Time","H298"
2021-07-08 04:27:04,11.9 
2021-07-08 04:27:19,11.9 
2021-07-08 04:27:27,11.9 
2021-07-08 04:27:35,11.9 
2021-07-08 04:27:43,11.9 
2021-07-08 04:27:51,11.9 
2021-07-08 04:27:58,11.9 
2021-07-08 04:28:06,11.9 
2021-07-08 04:28:14,11.9 
2021-07-08 04:28:21,11.9 
2021-07-08 04:28:29,11.9 
2021-07-08 04:28:37,11.9 
2021-07-08 04:29:00,11.9 
2021-07-08 04:29:08,11.9 
2021-07-08 04:29:15,11.9 
2021-07-08 04:29:31,11.9 
2021-07-08 04:29:47,11.9 
2021-07-08 04:29:54,11.9 
2021-07-08 04:30:02,11.9 
2021-07-08 04:30:25,11.9 
2021-07-08 04:30:48,11.9 
2021-07-08 04:30:56,11.9 
2021-07-08 04:31:04,11.9 
2021-07-08 04:31:12,11.9 
2021-07-08 04:31:36,11.9 
2021-07-08 04:31:43,11.9 
2021-07-08 04:31:59,11.9 
2021-07-08 04:32:07,11.9 
2021-07-08 04:32:14,11.9 
2021-07-08 04:32:30,11.9 
2021-07-08 04:32:38,11.9 
2021-07-08 04:32:46,11.9 
2021-07-08 04:32:54,11.9 
2021-07-08 04:33:02,11.9 
2021-07-08 04:33:17,11.9 
2021-07-08 04:33:32,11.9 
2021-07-08 04:33:40,11.9 
2021-07-08 04:33:47,11.9 
2021-07-08 04:33:55,11.9 
2021-07-08 04:34:03,11.9 
2021-07-08 04:34:11,11.9 
2021-07-08 04:34:19,11.9 
2021-07-08 04:34:26,11.9 
2021-07-08 04:34:34,11.9 
2021-07-08 04:34:49,11.9 
2021-07-08 04:34:57,11.9 
2021-07-08 04:35:05,11.9 
2021-07-08 04:35:13,11.9 
2021-07-08 04:35:21,11.9 
2021-07-08 04:35:36,11.9 
2021-07-08 04:35:44,11.9 
2021-07-08 04:35:52,11.9 
2021-07-08 04:36:08,11.9 
2021-07-08 04:36:15,11.9 
2021-07-08 04:36:23,11.9 
2021-07-08 04:36:31,11.9 
2021-07-08 04:36:38,11.9 
2021-07-08 04:36:54,11.9 
2021-07-08 04:37:01,11.9 
2021-07-08 04:37:17,11.9 
2021-07-08 04:37:25,11.9 
2021-07-08 04:37:33,11.9 
2021-07-08 04:37:48,11.9 
2021-07-08 04:37:56,11.9 
2021-07-08 04:38:04,11.9 
2021-07-08 04:38:19,11.9 
2021-07-08 04:38:27,11.9 
2021-07-08 04:38:35,11.9 
2021-07-08 04:38:42,11.9 
2021-07-08 04:38:58,11.9 
2021-07-08 04:39:06,11.9 
2021-07-08 04:39:14,11.9 
2021-07-08 04:39:29,11.9 
2021-07-08 04:39:37,11.9 
2021-07-08 04:39:44,11.9 
2021-07-08 04:39:52,11.9 
2021-07-08 04:40:00,11.9 
2021-07-08 04:40:08,11.9 
2021-07-08 04:40:31,11.9 
2021-07-08 04:40:39,11.9 
2021-07-08 04:40:47,11.9 
2021-07-08 04:40:55,11.9 
2021-07-08 04:41:10,11.9 
2021-07-08 04:41:26,11.9 
2021-07-08 04:41:34,11.9 
2021-07-08 04:41:50,11.9 
2021-07-08 04:41:57,11.9 
2021-07-08 04:42:05,11.9 
2021-07-08 04:42:13,11.9 
2021-07-08 04:42:29,11.9 
2021-07-08 04:42:44,11.9 
2021-07-08 04:42:52,11.9 
2021-07-08 04:43:07,11.9 
2021-07-08 04:43:15,11.9 
2021-07-08 04:43:23,11.9 
2021-07-08 04:43:31,11.9 
2021-07-08 04:43:39,11.9 
2021-07-08 04:43:54,11.9 
2021-07-08 04:44:02,11.9 
2021-07-08 04:44:11,11.9 
2021-07-08 04:44:18,11.9 
2021-07-08 04:44:26,11.9 
2021-07-08 04:44:34,11.9 
2021-07-08 04:44:42,11.9 
2021-07-08 04:44:49,11.9 
2021-07-08 04:45:12,11.9 
2021-07-08 04:45:20,11.9 
2021-07-08 04:45:36,11.8 
2021-07-08 04:45:43,11.9 
2021-07-08 04:45:51,11.9 
2021-07-08 04:46:07,11.9 
2021-07-08 04:46:15,11.9 
2021-07-08 04:46:22,11.9 
2021-07-08 04:46:30,11.9 
2021-07-08 04:46:46,11.9 
2021-07-08 04:46:54,11.9 
2021-07-08 04:47:09,11.9 
2021-07-08 04:47:17,11.9 
2021-07-08 04:47:25,11.9 
2021-07-08 04:47:40,11.9 
2021-07-08 04:47:48,11.9 
2021-07-08 04:47:55,11.9 
2021-07-08 04:48:04,11.9 
2021-07-08 04:48:11,11.9 
2021-07-08 04:48:19,11.9 
2021-07-08 04:48:27,11.9 
2021-07-08 04:48:35,11.9 
2021-07-08 04:48:50,11.9 
2021-07-08 04:48:58,11.9 
2021-07-08 04:49:14,11.9 
2021-07-08 04:49:22,11.9 
2021-07-08 04:49:45,11.9 
2021-07-08 04:49:53,11.9 
2021-07-08 04:50:00,11.9 
2021-07-08 04:50:08,11.9 
2021-07-08 04:50:16,11.9 
2021-07-08 04:50:24,11.9 
2021-07-08 04:50:31,11.9 
2021-07-08 04:50:39,11.9 
2021-07-08 04:50:55,11.9 
2021-07-08 04:51:03,11.9 
2021-07-08 04:51:26,11.9 
2021-07-08 04:51:33,11.9 
2021-07-08 04:51:41,11.9 
2021-07-08 04:51:57,11.9 
2021-07-08 04:52:05,11.9 
2021-07-08 04:52:12,11.9 
2021-07-08 04:52:20,11.9 
2021-07-08 04:52:36,11.9 
2021-07-08 04:52:44,11.9 
2021-07-08 04:52:52,11.9 
2021-07-08 04:53:00,11.9 
2021-07-08 04:53:07,11.9 
2021-07-08 04:53:15,11.9 
2021-07-08 04:53:23,11.9 
2021-07-08 04:53:30,11.9 
2021-07-08 04:53:53,11.9 
2021-07-08 04:54:01,11.9 
2021-07-08 04:54:16,11.9 
2021-07-08 04:54:24,11.9 
2021-07-08 04:54:32,11.9 
2021-07-08 04:54:40,11.9 
2021-07-08 04:54:47,11.9 
2021-07-08 04:55:03,11.9 
2021-07-08 04:55:11,11.9 
2021-07-08 04:55:27,11.9 
2021-07-08 04:55:34,11.9 
2021-07-08 04:55:50,11.9 
2021-07-08 04:55:58,11.9 
2021-07-08 04:56:14,11.9 
2021-07-08 04:56:22,11.9 
2021-07-08 04:56:37,11.9 
2021-07-08 04:56:45,11.9 
2021-07-08 04:56:53,11.9 
2021-07-08 04:57:08,11.9 
2021-07-08 04:57:16,11.9 
2021-07-08 04:57:24,11.9 
2021-07-08 04:57:31,11.9 
2021-07-08 04:58:02,11.9 
2021-07-08 04:58:26,11.9 
2021-07-08 04:58:34,11.9 
2021-07-08 04:58:42,11.9 
2021-07-08 04:58:49,11.9 
2021-07-08 04:59:05,11.9 
2021-07-08 04:59:13,11.9 
2021-07-08 04:59:21,11.8 
2021-07-08 04:59:36,11.9 
2021-07-08 04:59:44,11.9 
2021-07-08 05:00:00,11.9 
2021-07-08 05:00:08,11.9 
2021-07-08 05:00:24,11.9 
2021-07-08 05:00:32,11.9 
2021-07-08 05:00:47,11.9 
2021-07-08 05:00:55,11.9 
2021-07-08 05:01:02,11.8 
2021-07-08 05:01:10,11.9 
2021-07-08 05:01:18,11.9 
2021-07-08 05:01:26,11.9 
2021-07-08 05:01:42,11.9 
2021-07-08 05:01:57,11.9 
2021-07-08 05:02:21,11.9 
2021-07-08 05:02:28,11.9 
2021-07-08 05:02:36,11.9 
2021-07-08 05:02:44,11.9 
2021-07-08 05:02:52,11.9 
2021-07-08 05:02:59,11.9 
2021-07-08 05:03:23,11.8 
2021-07-08 05:03:31,11.9 
2021-07-08 05:03:46,11.9 
2021-07-08 05:03:54,11.9 
2021-07-08 05:04:02,11.9 
2021-07-08 05:04:09,11.9 
2021-07-08 05:04:33,11.9 
2021-07-08 05:04:56,11.8 
2021-07-08 05:05:04,11.9 
2021-07-08 05:05:12,11.9 
2021-07-08 05:05:19,11.9 
2021-07-08 05:05:27,11.9 
2021-07-08 05:05:43,11.9 
2021-07-08 05:05:51,11.9 
2021-07-08 05:05:58,11.9 
2021-07-08 05:06:06,11.9 
2021-07-08 05:06:14,11.9 
2021-07-08 05:06:22,11.9 
2021-07-08 05:06:30,11.8 
2021-07-08 05:06:37,11.8 
2021-07-08 05:06:53,11.9 
2021-07-08 05:07:00,11.9 
2021-07-08 05:07:16,11.9 
2021-07-08 05:07:31,11.9 
2021-07-08 05:07:39,11.9 
2021-07-08 05:07:47,11.8 
2021-07-08 05:07:55,11.9 
2021-07-08 05:08:03,11.9 
2021-07-08 05:08:11,11.9 
2021-07-08 05:08:18,11.9 
2021-07-08 05:08:26,11.9 
2021-07-08 05:08:34,11.8 
2021-07-08 05:08:58,11.9 
2021-07-08 05:09:05,11.9 
2021-07-08 05:09:21,11.8 
2021-07-08 05:09:29,11.9 
2021-07-08 05:09:44,11.8 
2021-07-08 05:10:08,11.9 
2021-07-08 05:10:16,11.8 
2021-07-08 05:10:24,11.9 
2021-07-08 05:10:32,11.8 
2021-07-08 05:10:39,11.8 
2021-07-08 05:10:47,11.9 
2021-07-08 05:11:03,11.8 
2021-07-08 05:11:11,11.9 
2021-07-08 05:11:26,11.9 
2021-07-08 05:11:34,11.9 
2021-07-08 05:11:50,11.8 
2021-07-08 05:11:57,11.9 
2021-07-08 05:12:13,11.9 
2021-07-08 05:12:21,11.9 
2021-07-08 05:12:36,11.9 
2021-07-08 05:12:44,11.9 
2021-07-08 05:13:07,11.8 
2021-07-08 05:13:23,11.9 
2021-07-08 05:13:31,11.9 
2021-07-08 05:13:39,11.8 
2021-07-08 05:13:54,11.9 
2021-07-08 05:14:10,11.9 
2021-07-08 05:14:18,11.8 
2021-07-08 05:14:25,11.9 
2021-07-08 05:14:33,11.9 
2021-07-08 05:14:41,11.9 
2021-07-08 05:14:48,11.9 
2021-07-08 05:15:04,11.9 
2021-07-08 05:15:12,11.9 
2021-07-08 05:15:35,11.9 
2021-07-08 05:15:43,11.8 
2021-07-08 05:15:51,11.8 
2021-07-08 05:15:59,11.9 
2021-07-08 05:16:06,11.9 
2021-07-08 05:16:22,11.9 
2021-07-08 05:16:30,11.9 
2021-07-08 05:16:37,11.9 
2021-07-08 05:16:45,11.8 
2021-07-08 05:17:01,11.9 
2021-07-08 05:17:09,11.8 
2021-07-08 05:17:17,11.8 
2021-07-08 05:17:25,11.9 
2021-07-08 05:17:33,11.8 
2021-07-08 05:17:48,11.9 
2021-07-08 05:17:56,11.8 
2021-07-08 05:18:04,11.9 
2021-07-08 05:18:27,11.8 
2021-07-08 05:18:50,11.9 
