"Time","H230"
2021-07-12 22:36:43,11 
2021-07-12 22:36:51,11 
2021-07-12 22:36:59,11 
2021-07-12 22:37:07,11 
2021-07-12 22:37:16,11.1 
2021-07-12 22:37:26,11 
2021-07-12 22:37:34,11 
2021-07-12 22:37:43,11 
2021-07-12 22:37:52,11 
2021-07-12 22:38:01,11.1 
2021-07-12 22:38:19,11 
2021-07-12 22:38:27,11 
2021-07-12 22:38:35,11 
2021-07-12 22:38:45,11.1 
2021-07-12 22:38:53,11 
2021-07-12 22:39:11,11.1 
2021-07-12 22:39:18,11 
2021-07-12 22:39:29,11.1 
2021-07-12 22:39:37,11 
2021-07-12 22:39:46,11 
2021-07-12 22:40:09,11 
2021-07-12 22:40:28,11 
2021-07-12 22:40:36,11 
2021-07-12 22:40:46,11 
2021-07-12 22:40:54,11 
2021-07-12 22:41:21,11 
2021-07-12 22:41:29,11 
2021-07-12 22:41:48,11.1 
2021-07-12 22:41:56,11 
2021-07-12 22:42:12,11 
2021-07-12 22:42:20,11.1 
2021-07-12 22:42:30,11.1 
2021-07-12 22:42:39,11 
2021-07-12 22:42:47,11 
2021-07-12 22:42:58,11 
2021-07-12 22:43:06,11 
2021-07-12 22:43:13,11 
2021-07-12 22:43:24,11.1 
2021-07-12 22:43:32,11 
2021-07-12 22:43:39,11 
2021-07-12 22:43:58,11.1 
2021-07-12 22:44:06,11.1 
2021-07-12 22:44:14,11 
2021-07-12 22:44:25,11.1 
2021-07-12 22:44:33,11 
2021-07-12 22:44:41,11 
2021-07-12 22:44:52,11 
2021-07-12 22:44:59,11 
2021-07-12 22:45:15,11 
2021-07-12 22:45:26,11.1 
2021-07-12 22:45:34,11 
2021-07-12 22:45:42,11 
2021-07-12 22:45:52,11 
2021-07-12 22:46:00,11 
2021-07-12 22:46:08,11 
2021-07-12 22:46:28,11 
2021-07-12 22:46:36,11 
2021-07-12 22:46:44,11 
2021-07-12 22:46:54,11.1 
2021-07-12 22:47:02,11.1 
2021-07-12 22:47:20,11 
2021-07-12 22:47:28,11 
2021-07-12 22:47:37,11.1 
2021-07-12 22:47:46,11.1 
2021-07-12 22:48:02,11.1 
2021-07-12 22:48:11,11.1 
2021-07-12 22:48:19,11 
2021-07-12 22:48:29,11 
2021-07-12 22:48:38,11.1 
2021-07-12 22:48:46,11 
2021-07-12 22:48:54,11 
2021-07-12 22:49:02,11 
2021-07-12 22:49:13,11.1 
2021-07-12 22:49:20,11 
2021-07-12 22:49:28,11 
2021-07-12 22:49:48,11.1 
2021-07-12 22:49:56,11 
2021-07-12 22:50:04,11.1 
2021-07-12 22:50:14,11 
2021-07-12 22:50:22,11 
2021-07-12 22:50:30,11.1 
2021-07-12 22:50:38,11.1 
2021-07-12 22:50:48,11 
2021-07-12 22:50:56,11 
2021-07-12 22:51:04,11 
2021-07-12 22:51:13,11.1 
2021-07-12 22:51:32,11.1 
2021-07-12 22:51:40,11 
2021-07-12 22:51:50,11 
2021-07-12 22:51:58,11.1 
2021-07-12 22:52:06,11 
2021-07-12 22:52:13,11 
2021-07-12 22:52:23,11.1 
2021-07-12 22:52:31,11 
2021-07-12 22:52:39,11 
2021-07-12 22:52:47,11 
2021-07-12 22:52:59,11.1 
2021-07-12 22:53:07,11.1 
2021-07-12 22:53:15,11 
2021-07-12 22:53:25,11 
2021-07-12 22:53:33,11 
2021-07-12 22:53:42,11 
2021-07-12 22:53:50,11 
2021-07-12 22:53:58,11 
2021-07-12 22:54:16,11.1 
2021-07-12 22:54:24,11 
2021-07-12 22:54:33,11 
2021-07-12 22:54:51,11 
2021-07-12 22:55:09,11 
2021-07-12 22:55:16,11 
2021-07-12 22:55:24,11.1 
2021-07-12 22:55:33,11 
2021-07-12 22:55:51,11.1 
2021-07-12 22:56:09,11 
2021-07-12 22:56:18,11 
2021-07-12 22:56:28,11 
2021-07-12 22:56:36,11 
2021-07-12 22:56:44,11 
2021-07-12 22:57:03,11 
