"Time","H273"
2021-07-12 13:30:59,10.9 
2021-07-12 13:31:04,10.9 
2021-07-12 13:31:10,10.9 
2021-07-12 13:31:16,10.9 
2021-07-12 13:31:22,10.8 
2021-07-12 13:31:27,10.8 
2021-07-12 13:31:33,10.8 
2021-07-12 13:31:39,10.9 
2021-07-12 13:31:50,10.9 
2021-07-12 13:31:56,10.9 
2021-07-12 13:32:14,10.9 
2021-07-12 13:32:25,10.9 
2021-07-12 13:32:31,10.9 
2021-07-12 13:32:37,10.9 
2021-07-12 13:32:43,10.9 
2021-07-12 13:32:50,10.9 
2021-07-12 13:32:55,10.9 
2021-07-12 13:33:07,10.9 
2021-07-12 13:33:19,10.9 
2021-07-12 13:33:25,10.9 
2021-07-12 13:33:31,10.9 
2021-07-12 13:33:37,10.9 
2021-07-12 13:33:54,10.9 
2021-07-12 13:34:00,10.9 
2021-07-12 13:34:05,10.9 
2021-07-12 13:34:11,10.9 
2021-07-12 13:34:17,10.9 
2021-07-12 13:34:28,10.9 
2021-07-12 13:34:34,10.9 
2021-07-12 13:34:46,10.8 
2021-07-12 13:34:52,10.9 
2021-07-12 13:35:09,10.9 
2021-07-12 13:35:14,10.9 
2021-07-12 13:35:20,10.9 
2021-07-12 13:35:32,10.9 
2021-07-12 13:35:38,10.9 
2021-07-12 13:35:43,10.9 
2021-07-12 13:35:49,10.9 
2021-07-12 13:35:55,10.9 
2021-07-12 13:36:00,10.9 
2021-07-12 13:36:06,10.9 
2021-07-12 13:36:12,10.8 
2021-07-12 13:36:24,10.9 
2021-07-12 13:36:36,10.9 
2021-07-12 13:36:42,10.9 
2021-07-12 13:36:54,10.8 
2021-07-12 13:37:17,10.9 
2021-07-12 13:37:24,10.9 
2021-07-12 13:37:29,10.9 
2021-07-12 13:37:35,10.9 
2021-07-12 13:37:41,10.9 
2021-07-12 13:37:47,10.9 
2021-07-12 13:37:59,10.8 
2021-07-12 13:38:04,10.8 
2021-07-12 13:38:10,10.9 
2021-07-12 13:38:16,10.9 
2021-07-12 13:38:22,10.9 
2021-07-12 13:38:27,10.8 
2021-07-12 13:38:39,10.9 
2021-07-12 13:38:45,10.9 
2021-07-12 13:38:51,10.8 
2021-07-12 13:38:57,10.9 
2021-07-12 13:39:02,10.9 
2021-07-12 13:39:08,10.9 
2021-07-12 13:39:20,10.9 
2021-07-12 13:39:26,10.9 
2021-07-12 13:39:31,10.9 
2021-07-12 13:39:37,10.9 
2021-07-12 13:39:43,10.9 
2021-07-12 13:40:00,10.9 
2021-07-12 13:40:06,10.9 
2021-07-12 13:40:12,10.9 
2021-07-12 13:40:18,10.9 
2021-07-12 13:40:24,10.8 
2021-07-12 13:40:29,10.8 
2021-07-12 13:40:41,10.8 
2021-07-12 13:40:52,10.9 
2021-07-12 13:40:59,10.9 
2021-07-12 13:41:11,10.8 
2021-07-12 13:41:17,10.8 
2021-07-12 13:41:28,10.8 
2021-07-12 13:41:41,10.8 
2021-07-12 13:41:48,10.9 
2021-07-12 13:41:54,10.9 
2021-07-12 13:41:59,10.9 
2021-07-12 13:42:05,10.9 
2021-07-12 13:42:22,10.9 
2021-07-12 13:42:28,10.9 
2021-07-12 13:42:34,10.9 
2021-07-12 13:42:40,10.9 
2021-07-12 13:42:45,10.9 
2021-07-12 13:43:03,10.9 
2021-07-12 13:43:14,10.9 
2021-07-12 13:43:20,10.9 
2021-07-12 13:43:26,10.9 
2021-07-12 13:43:32,10.9 
2021-07-12 13:43:38,10.8 
2021-07-12 13:43:43,10.8 
2021-07-12 13:43:50,10.9 
2021-07-12 13:43:57,10.9 
2021-07-12 13:44:03,10.9 
2021-07-12 13:44:09,10.9 
2021-07-12 13:44:15,10.9 
2021-07-12 13:44:21,10.9 
2021-07-12 13:44:27,10.9 
2021-07-12 13:44:33,10.8 
2021-07-12 13:44:44,10.9 
2021-07-12 13:44:51,10.9 
2021-07-12 13:45:02,10.9 
2021-07-12 13:45:08,10.9 
2021-07-12 13:45:25,10.9 
2021-07-12 13:45:31,10.8 
2021-07-12 13:45:37,10.9 
2021-07-12 13:45:43,10.9 
2021-07-12 13:45:55,10.9 
2021-07-12 13:46:00,10.9 
2021-07-12 13:46:12,10.9 
2021-07-12 13:46:24,10.9 
2021-07-12 13:46:29,10.9 
2021-07-12 13:46:35,10.9 
2021-07-12 13:46:58,10.9 
2021-07-12 13:47:04,10.9 
2021-07-12 13:47:10,10.9 
2021-07-12 13:47:16,10.9 
2021-07-12 13:47:22,10.9 
2021-07-12 13:47:28,10.9 
2021-07-12 13:47:39,10.9 
2021-07-12 13:47:45,10.9 
2021-07-12 13:47:51,10.8 
2021-07-12 13:47:57,10.9 
2021-07-12 13:48:09,10.9 
2021-07-12 13:48:15,10.9 
2021-07-12 13:48:27,10.9 
2021-07-12 13:48:33,10.9 
2021-07-12 13:48:38,10.9 
2021-07-12 13:48:45,10.9 
2021-07-12 13:48:50,10.9 
2021-07-12 13:48:56,10.8 
2021-07-12 13:49:02,10.8 
2021-07-12 13:49:08,10.9 
2021-07-12 13:49:20,10.9 
2021-07-12 13:49:26,10.8 
2021-07-12 13:49:32,10.8 
2021-07-12 13:49:49,10.9 
2021-07-12 13:50:01,10.9 
2021-07-12 13:50:07,10.9 
2021-07-12 13:50:15,10.9 
2021-07-12 13:58:44,10.9 
2021-07-12 13:59:05,10.9 
2021-07-12 13:59:23,10.9 
2021-07-12 13:59:30,10.9 
2021-07-12 13:59:38,10.9 
2021-07-12 13:59:58,10.9 
2021-07-12 14:00:04,10.9 
2021-07-12 14:00:11,10.9 
2021-07-12 14:00:38,10.9 
2021-07-12 14:01:19,10.9 
2021-07-12 14:01:25,10.9 
2021-07-12 14:01:38,10.9 
2021-07-12 14:01:44,10.9 
2021-07-12 14:01:53,10.9 
2021-07-12 14:02:00,10.9 
2021-07-12 14:02:07,10.9 
2021-07-12 14:02:25,10.9 
2021-07-12 14:02:38,10.9 
2021-07-12 14:02:44,10.9 
2021-07-12 14:02:51,10.9 
2021-07-12 14:02:57,10.9 
2021-07-12 14:03:03,10.9 
2021-07-12 14:03:10,10.9 
2021-07-12 14:03:24,10.9 
2021-07-12 14:03:29,10.9 
2021-07-12 14:03:37,10.9 
2021-07-12 14:03:45,10.9 
2021-07-12 14:03:53,10.9 
2021-07-12 14:03:59,10.9 
2021-07-12 14:04:05,10.9 
2021-07-12 14:04:11,10.9 
2021-07-12 14:04:17,10.9 
2021-07-12 14:04:32,10.9 
2021-07-12 14:04:38,10.9 
2021-07-12 14:04:46,10.9 
2021-07-12 14:04:53,10.9 
2021-07-12 14:04:59,10.9 
2021-07-12 14:05:05,10.9 
2021-07-12 14:05:11,10.9 
2021-07-12 14:05:25,10.9 
2021-07-12 14:05:32,10.9 
2021-07-12 14:05:38,10.9 
2021-07-12 14:05:50,10.9 
2021-07-12 14:05:57,10.9 
2021-07-12 14:06:04,10.9 
2021-07-12 14:06:20,10.9 
2021-07-12 14:06:26,10.9 
2021-07-12 14:06:32,10.9 
2021-07-12 14:06:39,10.9 
2021-07-12 14:06:45,10.9 
2021-07-12 14:06:51,10.9 
2021-07-12 14:06:59,10.9 
2021-07-12 14:07:07,10.9 
2021-07-12 14:07:13,10.9 
2021-07-12 14:07:20,10.9 
2021-07-12 14:07:27,10.9 
2021-07-12 14:07:36,10.9 
2021-07-12 14:07:43,10.9 
2021-07-12 14:08:01,10.9 
2021-07-12 14:08:07,10.9 
2021-07-12 14:08:13,10.9 
2021-07-12 14:08:20,10.9 
2021-07-12 14:08:26,10.9 
2021-07-12 14:08:33,10.9 
2021-07-12 14:08:39,10.9 
2021-07-12 14:08:45,10.9 
2021-07-12 14:08:51,10.9 
2021-07-12 14:08:58,10.9 
2021-07-12 14:09:04,10.9 
2021-07-12 14:09:17,10.9 
2021-07-12 14:10:00,10.9 
2021-07-12 14:10:05,10.9 
2021-07-12 14:10:15,10.9 
2021-07-12 14:10:21,10.9 
2021-07-12 14:10:27,10.9 
2021-07-12 14:10:35,10.9 
2021-07-12 14:10:41,10.9 
2021-07-12 14:10:47,10.9 
2021-07-12 14:10:54,10.9 
2021-07-12 14:11:03,10.9 
2021-07-12 14:11:11,10.9 
2021-07-12 14:11:19,10.9 
2021-07-12 14:11:29,10.9 
2021-07-12 14:11:37,10.9 
2021-07-12 14:11:50,10.9 
2021-07-12 14:11:56,10.9 
2021-07-12 14:12:03,10.9 
2021-07-12 14:12:11,10.9 
2021-07-12 14:12:19,10.9 
2021-07-12 14:12:30,10.9 
2021-07-12 14:12:50,10.9 
2021-07-12 14:12:57,10.9 
2021-07-12 14:13:03,10.9 
2021-07-12 14:13:17,10.9 
2021-07-12 14:13:24,10.9 
2021-07-12 14:13:30,10.9 
2021-07-12 14:13:44,10.9 
2021-07-12 14:13:50,10.9 
2021-07-12 14:14:02,10.9 
2021-07-12 14:14:28,10.9 
2021-07-12 14:14:41,10.9 
2021-07-12 14:14:53,10.9 
2021-07-12 14:14:59,10.9 
2021-07-12 14:15:11,10.9 
2021-07-12 14:15:17,10.9 
2021-07-12 14:15:25,10.9 
2021-07-12 14:15:45,10.9 
2021-07-12 14:15:53,10.9 
2021-07-12 14:15:59,10.9 
2021-07-12 14:16:08,10.9 
2021-07-12 14:16:16,10.9 
2021-07-12 14:16:29,10.9 
2021-07-12 14:16:42,10.9 
2021-07-12 14:16:47,10.9 
2021-07-12 14:16:53,10.9 
2021-07-12 14:17:00,10.9 
2021-07-12 14:17:06,10.9 
2021-07-12 14:17:12,10.9 
2021-07-12 14:17:19,10.9 
2021-07-12 14:17:24,10.9 
2021-07-12 14:17:40,10.9 
2021-07-12 14:17:48,10.9 
2021-07-12 14:17:54,10.9 
2021-07-12 14:18:02,10.9 
2021-07-12 14:18:08,10.9 
2021-07-12 14:18:14,10.9 
2021-07-12 14:18:20,10.9 
2021-07-12 14:18:26,10.9 
2021-07-12 14:18:32,10.9 
2021-07-12 14:18:38,10.9 
2021-07-12 14:18:45,10.9 
