"Time","H248"
2021-07-01 14:30:04,10.2
2021-07-01 14:33:06,10.2
2021-07-01 14:33:12,10.3
2021-07-01 14:33:21,10.2
2021-07-01 14:33:33,10.2
2021-07-01 14:33:44,10.3
2021-07-01 14:34:12,10.2
2021-07-01 14:34:18,10.3
2021-07-01 14:34:24,10.3
2021-07-01 14:34:30,10.2
2021-07-01 14:34:35,10.3
2021-07-01 14:34:41,10.3
2021-07-01 14:34:47,10.2
2021-07-01 14:34:53,10.3
2021-07-01 14:34:59,10.3
2021-07-01 14:35:05,10.3
2021-07-01 14:35:10,10.2
2021-07-01 14:35:16,10.2
2021-07-01 14:35:22,10.2
2021-07-01 14:35:28,10.2
2021-07-01 14:35:34,10.3
2021-07-01 14:35:40,10.3
2021-07-01 14:35:45,10.3
2021-07-01 14:35:51,10.3
2021-07-01 14:35:59,10.3
2021-07-01 14:38:46,10.3
2021-07-01 14:39:02,10.3
2021-07-01 14:39:54,10.2
2021-07-01 14:40:04,10.3
2021-07-01 14:43:01,10.2
2021-07-01 14:43:33,10.3
2021-07-01 14:44:24,12.7
2021-07-01 14:44:43,10.3
2021-07-01 14:44:59,10.2
2021-07-01 14:45:05,10.2
2021-07-01 14:45:11,10.3
2021-07-01 14:45:17,10.3
2021-07-01 14:45:59,10.3
2021-07-01 14:46:05,10.2
2021-07-01 14:46:11,10.2
2021-07-01 14:46:17,10.2
2021-07-01 14:46:23,10.2
2021-07-01 14:46:29,10.3
2021-07-01 14:46:38,10.3
2021-07-01 14:46:46,10.3
2021-07-01 14:46:53,10.3
2021-07-01 14:46:59,10.3
2021-07-01 14:47:07,10.3
2021-07-01 14:47:14,10.2
2021-07-01 14:47:51,10.3
2021-07-01 14:47:56,10.2
2021-07-01 14:48:02,10.2
2021-07-01 14:48:20,10.3
2021-07-01 14:48:26,10.3
2021-07-01 14:48:32,10.3
2021-07-01 14:48:51,10.3
2021-07-01 14:48:57,10.3
2021-07-01 14:49:03,10.3
2021-07-01 14:49:22,10.3
2021-07-01 14:49:28,10.3
2021-07-01 14:50:01,10.3
2021-07-01 14:50:07,10.2
2021-07-01 14:50:18,10.2
2021-07-01 14:50:24,10.3
2021-07-01 14:50:54,10.2
2021-07-01 14:51:00,10.2
2021-07-01 14:51:05,10.2
2021-07-01 14:51:14,10.3
2021-07-01 14:51:20,10.2
2021-07-01 14:51:26,10.3
2021-07-01 14:51:32,10.3
2021-07-01 14:51:38,10.3
2021-07-01 14:51:43,10.3
2021-07-01 14:51:49,10.3
2021-07-01 14:52:08,10.3
2021-07-01 14:52:14,10.2
2021-07-01 14:52:19,10.3
2021-07-01 14:52:25,10.2
2021-07-01 14:52:31,10.2
2021-07-01 14:52:37,10.2
2021-07-01 14:52:43,10.3
2021-07-01 14:52:49,10.2
2021-07-01 14:52:55,10.2
2021-07-01 14:53:00,10.2
2021-07-01 14:53:06,10.2
2021-07-01 14:53:12,10.3
2021-07-01 14:53:18,10.3
2021-07-01 14:53:24,10.2
2021-07-01 14:53:30,10.2
2021-07-01 14:53:36,10.3
2021-07-01 14:53:42,10.2
2021-07-01 14:53:47,10.3
2021-07-01 14:53:53,10.2
2021-07-01 14:53:59,10.3
2021-07-01 14:54:05,10.2
2021-07-01 14:54:11,10.3
2021-07-01 14:54:17,10.3
2021-07-01 14:54:23,10.2
2021-07-01 14:54:29,10.2
2021-07-01 14:54:34,10.2
2021-07-01 14:54:40,10.2
2021-07-01 14:54:46,10.2
2021-07-01 14:54:52,10.3
2021-07-01 14:54:58,10.3
2021-07-01 14:55:04,10.2
2021-07-01 14:55:10,10.3
2021-07-01 14:55:15,10.3
2021-07-01 14:55:21,10.3
2021-07-01 14:55:27,10.3
2021-07-01 14:55:33,10.3
2021-07-01 14:55:39,10.2
2021-07-01 14:55:45,10.2
2021-07-01 14:55:51,10.3
2021-07-01 14:55:57,10.3
2021-07-01 14:56:02,10.3
2021-07-01 14:56:08,10.3
2021-07-01 14:56:14,10.2
2021-07-01 14:56:20,10.2
2021-07-01 14:56:26,10.3
2021-07-01 14:56:32,10.2
2021-07-01 14:56:38,10.3
2021-07-01 14:56:43,10.2
2021-07-01 14:56:49,10.2
2021-07-01 14:56:55,10.3
2021-07-01 14:57:01,10.2
2021-07-01 14:57:07,10.3
2021-07-01 14:57:13,10.2
2021-07-01 14:57:19,10.2
2021-07-01 14:57:25,10.3
