"Time","H243"
2021-06-23 13:52:56,15.4 
2021-06-23 13:53:02,15.4 
2021-06-23 13:53:08,15.5 
2021-06-23 13:53:13,15.5 
2021-06-23 13:53:19,15.5 
2021-06-23 13:53:30,15.5 
2021-06-23 13:53:36,15.5 
2021-06-23 13:53:42,15.5 
2021-06-23 13:53:47,15.5 
2021-06-23 13:53:53,15.6 
2021-06-23 13:53:59,15.6 
2021-06-23 13:54:04,15.6 
2021-06-23 13:54:10,15.6 
2021-06-23 13:54:16,15.5 
2021-06-23 13:54:21,15.7 
2021-06-23 13:54:27,15.7 
2021-06-23 13:54:33,15.7 
2021-06-23 13:54:39,15.8 
2021-06-23 13:54:44,15.8 
2021-06-23 13:54:50,15.8 
2021-06-23 13:54:56,15.8 
2021-06-23 13:55:01,15.8 
2021-06-23 13:55:07,15.8 
2021-06-23 13:55:13,15.8 
2021-06-23 13:55:18,15.9 
2021-06-23 13:55:24,15.9 
2021-06-23 13:55:30,15.9 
2021-06-23 13:55:36,15.9 
2021-06-23 13:55:41,15.9 
2021-06-23 13:55:47,15.9 
2021-06-23 13:55:53,15.9 
2021-06-23 13:55:58,16 
2021-06-23 13:56:04,16.1 
2021-06-23 13:56:10,16 
2021-06-23 13:56:16,16 
2021-06-23 13:56:21,16 
2021-06-23 13:56:27,16.1 
2021-06-23 13:56:32,16 
2021-06-23 13:56:38,16.1 
2021-06-23 13:56:44,15.9 
2021-06-23 13:56:49,16.2 
2021-06-23 13:56:55,16.1 
2021-06-23 13:57:01,16.1 
2021-06-23 13:57:07,16.1 
2021-06-23 13:57:13,16.1 
2021-06-23 13:57:18,16.2 
2021-06-23 13:57:24,16.2 
2021-06-23 13:57:30,16.2 
2021-06-23 13:57:35,16.2 
2021-06-23 13:57:41,16.3 
2021-06-23 13:57:47,16.3 
2021-06-23 13:57:52,16.3 
2021-06-23 13:57:58,16.2 
2021-06-23 13:58:04,16.3 
2021-06-23 13:58:09,16.3 
2021-06-23 13:58:15,16.3 
2021-06-23 13:58:20,16.3 
2021-06-23 13:58:26,16.5 
2021-06-23 13:58:32,16.1 
2021-06-23 13:58:37,16.4 
2021-06-23 13:58:43,16.4 
2021-06-23 13:58:49,16.5 
2021-06-23 13:58:54,16.5 
2021-06-23 13:59:00,16.5 
2021-06-23 13:59:06,16.5 
2021-06-23 13:59:11,16.5 
2021-06-23 13:59:17,16.6 
2021-06-23 13:59:23,16.5 
2021-06-23 13:59:28,16.5 
2021-06-23 13:59:34,16.5 
2021-06-23 13:59:40,16.6 
2021-06-23 13:59:45,16.6 
2021-06-23 13:59:51,16.6 
2021-06-23 13:59:56,16.8 
2021-06-23 14:00:02,16.6 
2021-06-23 14:00:08,16.7 
2021-06-23 14:00:13,16.7 
2021-06-23 14:00:19,16.7 
2021-06-23 14:00:25,16.7 
2021-06-23 14:00:31,16.8 
2021-06-23 14:00:37,16.8 
2021-06-23 14:00:43,16.8 
2021-06-23 14:00:49,16.8 
2021-06-23 14:00:54,16.8 
2021-06-23 14:01:00,16.9 
2021-06-23 14:01:06,16.9 
2021-06-23 14:01:12,16.9 
2021-06-23 14:01:18,16.9 
2021-06-23 14:01:24,16.9 
2021-06-23 14:01:30,17 
2021-06-23 14:01:36,17 
2021-06-23 14:01:42,17 
2021-06-23 14:01:48,17.1 
2021-06-23 14:01:53,17.1 
2021-06-23 14:01:59,17.1 
2021-06-23 14:02:05,17.1 
2021-06-23 14:02:10,17.1 
2021-06-23 14:02:16,17.1 
