"Time","H298"
2021-06-28 11:01:48,9.30
2021-06-28 11:01:54,9.40
2021-06-28 11:01:59,9.30
2021-06-28 11:02:05,9.30
2021-06-28 11:06:08,9.40
2021-06-28 11:06:22,9.40
2021-06-28 11:06:27,9.40
2021-06-28 11:06:33,9.40
2021-06-28 11:06:39,9.40
2021-06-28 11:06:46,9.40
2021-06-28 11:06:59,9.30
2021-06-28 11:07:05,9.40
2021-06-28 11:07:11,9.40
2021-06-28 11:07:17,9.40
2021-06-28 11:07:23,9.40
2021-06-28 11:07:29,9.50
2021-06-28 11:07:37,9.40
2021-06-28 11:07:43,9.40
2021-06-28 11:07:50,9.30
2021-06-28 11:07:56,9.40
2021-06-28 11:08:09,9.40
2021-06-28 11:08:15,9.40
2021-06-28 11:08:21,9.40
2021-06-28 11:08:27,9.30
2021-06-28 11:08:46,9.50
2021-06-28 11:08:58,9.40
2021-06-28 11:09:04,9.30
2021-06-28 11:09:10,9.40
2021-06-28 11:09:19,9.30
2021-06-28 11:09:28,9.40
2021-06-28 11:09:36,9.40
2021-06-28 11:09:43,9.40
2021-06-28 11:09:48,9.40
2021-06-28 11:09:55,9.40
2021-06-28 11:10:01,9.50
2021-06-28 11:10:08,9.40
2021-06-28 11:10:14,9.50
2021-06-28 11:10:21,9.60
2021-06-28 11:10:28,9
2021-06-28 11:10:35,9.40
2021-06-28 11:10:42,9.30
2021-06-28 11:10:49,9.40
2021-06-28 11:10:55,9.60
2021-06-28 11:11:01,9.70
2021-06-28 11:11:10,9.40
2021-06-28 11:11:17,9.40
2021-06-28 11:11:24,9.50
2021-06-28 11:11:31,9.40
2021-06-28 11:11:39,9.30
2021-06-28 11:11:45,9.50
2021-06-28 11:11:51,9.40
2021-06-28 11:11:57,9.30
2021-06-28 11:12:03,9.40
2021-06-28 11:12:10,9.40
2021-06-28 11:12:19,9.50
2021-06-28 11:12:25,9.30
2021-06-28 11:12:31,9.30
2021-06-28 11:12:37,9.40
2021-06-28 11:12:43,9.30
2021-06-28 11:12:49,9.30
2021-06-28 11:12:56,9.40
2021-06-28 11:13:04,9.40
2021-06-28 11:13:10,9.60
2021-06-28 11:13:15,9.60
2021-06-28 11:13:23,9.40
2021-06-28 11:13:29,9.40
2021-06-28 11:13:37,9.40
2021-06-28 11:13:43,9.40
2021-06-28 11:13:50,9.40
2021-06-28 11:14:16,9.40
2021-06-28 11:14:22,9.40
2021-06-28 11:14:28,9.40
2021-06-28 11:14:34,9.30
2021-06-28 11:14:40,9.40
2021-06-28 11:14:46,9.20
2021-06-28 11:14:51,9.40
2021-06-28 11:14:57,9.50
2021-06-28 11:15:03,9.40
2021-06-28 11:15:09,9.40
2021-06-28 11:15:15,9.40
2021-06-28 11:15:22,9.40
2021-06-28 11:15:28,9.30
2021-06-28 11:15:35,9.40
2021-06-28 11:15:40,9.40
